date;station_uuid;diesel;e5;e10;dieselchange;e5change;e10change
2022-09-22 19:06:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-22 20:11:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-22 20:34:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-23 05:01:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.129;2.099;2.039;1;1;1
2022-09-23 07:46:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-23 09:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.029;1.909;1.849;1;1;1
2022-09-23 09:49:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.909;1.849;1;0;0
2022-09-23 10:33:12;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-23 10:45:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.859;1.799;1;0;0
2022-09-23 12:08:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;0;1;1
2022-09-23 12:21:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;1;1
2022-09-23 13:31:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-23 13:42:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.869;1.809;1;1;1
2022-09-23 14:20:17;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.849;1.789;0;1;1
2022-09-23 15:06:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.889;1.829;1;1;1
2022-09-23 15:08:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;0;1;1
2022-09-23 16:37:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.869;1.809;1;1;1
2022-09-23 17:04:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.889;1.829;1;1;1
2022-09-23 17:24:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;0;1;1
2022-09-23 18:14:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-23 19:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-23 20:10:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-23 20:35:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-24 05:02:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.119;2.089;2.029;1;1;1
2022-09-24 07:50:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.899;1.839;1;1;1
2022-09-24 09:01:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.049;1.949;1.889;1;1;1
2022-09-24 09:11:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.899;1.839;1;1;1
2022-09-24 10:46:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.889;1.829;0;1;1
2022-09-24 11:17:13;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;0;0
2022-09-24 11:47:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-24 12:10:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.049;1.929;1.869;1;1;1
2022-09-24 12:12:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.029;1.929;1.869;1;0;0
2022-09-24 12:20:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.029;1.899;1.839;0;1;1
2022-09-24 12:36:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.899;1.839;1;0;0
2022-09-24 12:38:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;0;1;1
2022-09-24 13:28:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.889;1.829;1;0;0
2022-09-24 14:08:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;0;1;1
2022-09-24 14:36:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.879;1.819;1;0;0
2022-09-24 15:06:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.029;1.919;1.859;1;1;1
2022-09-24 15:10:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-24 17:01:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.899;1.839;1;1;1
2022-09-24 17:11:12;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-24 18:35:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-24 19:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-24 20:11:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-24 20:51:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-25 05:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.119;2.089;2.029;1;1;1
2022-09-25 07:44:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.899;1.839;1;1;1
2022-09-25 09:03:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.049;1.949;1.889;1;1;1
2022-09-25 09:08:14;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;1;1
2022-09-25 10:27:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.859;1.799;0;1;1
2022-09-25 11:39:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.859;1.799;1;0;0
2022-09-25 12:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.039;1.909;1.849;1;1;1
2022-09-25 12:26:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.909;1.849;1;0;0
2022-09-25 12:41:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.909;1.849;1;0;0
2022-09-25 13:28:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.869;1.809;1;1;1
2022-09-25 14:15:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-25 15:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;1;1
2022-09-25 15:02:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-25 16:43:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.869;1.809;1;1;1
2022-09-25 17:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.889;1.829;1;1;1
2022-09-25 17:06:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-25 18:28:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-25 18:35:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-25 19:02:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-25 20:13:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-25 20:33:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-26 05:01:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.119;2.089;2.029;1;1;1
2022-09-26 07:44:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-26 09:01:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.029;1.909;1.849;1;1;1
2022-09-26 10:29:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;1;1
2022-09-26 11:08:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.869;1.809;0;1;1
2022-09-26 11:16:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-26 12:03:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.899;1.839;1;1;1
2022-09-26 12:26:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.889;1.829;0;1;1
2022-09-26 13:28:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-26 14:22:15;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-26 15:04:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;1;1
2022-09-26 15:10:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-26 16:42:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.869;1.809;1;1;1
2022-09-26 17:14:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;0;1;1
2022-09-26 18:34:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-26 19:04:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-26 20:09:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;1;1;1
2022-09-26 20:37:14;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.829;1.769;1;1;1
2022-09-27 05:01:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.049;2.029;1.969;1;1;1
2022-09-27 07:38:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-27 12:32:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.899;1.839;1;1;1
2022-09-27 13:03:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.899;1.839;1;0;0
2022-09-27 13:14:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.899;1.839;1;0;0
2022-09-27 13:33:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.869;1.809;0;1;1
2022-09-27 13:56:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.849;1.789;1;1;1
2022-09-27 15:11:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.889;1.829;1;1;1
2022-09-27 16:44:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.859;1.799;1;1;1
2022-09-27 17:04:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.879;1.819;1;1;1
2022-09-27 17:37:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;0;1;1
2022-09-27 17:54:13;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.869;1.809;1;0;0
2022-09-27 18:30:11;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.869;1.809;1;0;0
2022-09-27 18:37:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.849;1.789;1;1;1
2022-09-27 19:02:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.879;1.819;1;1;1
2022-09-27 19:08:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.859;1.799;1;1;1
2022-09-27 20:36:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.829;1.769;1;1;1
2022-09-28 05:01:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.099;2.079;2.019;1;1;1
2022-09-28 07:41:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.849;1.789;1;1;1
2022-09-28 09:05:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.899;1.839;1;1;1
2022-09-28 10:27:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;0;1;1
2022-09-28 11:14:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.859;1.799;1;1;1
2022-09-28 11:38:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.859;1.799;1;0;0
2022-09-28 11:49:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.839;1.779;0;1;1
2022-09-28 12:04:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.889;1.829;1;1;1
2022-09-28 12:14:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;0;0
2022-09-28 12:29:17;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.879;1.819;0;1;1
2022-09-28 13:30:15;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-28 14:14:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.859;1.799;0;1;1
2022-09-28 14:23:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-28 15:02:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-28 15:07:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.869;1.809;1;1;1
2022-09-28 16:47:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.829;1.769;1;1;1
2022-09-28 17:08:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;1;1;1
2022-09-28 17:31:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.849;1.789;1;0;0
2022-09-28 18:26:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.849;1.789;1;0;0
2022-09-28 18:35:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.829;1.769;0;1;1
2022-09-28 18:47:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.829;1.769;1;0;0
2022-09-28 19:05:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.859;1.799;1;1;1
2022-09-28 20:09:13;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;1;1
2022-09-28 20:37:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.829;1.769;1;1;1
2022-09-29 05:01:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.119;2.079;2.019;1;1;1
2022-09-29 07:41:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.849;1.789;1;1;1
2022-09-29 09:01:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.899;1.839;1;1;1
2022-09-29 11:15:11;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.859;1.799;1;1;1
2022-09-29 11:31:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.839;1.779;1;1;1
2022-09-29 12:09:14;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.889;1.829;1;1;1
2022-09-29 12:31:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.879;1.819;0;1;1
2022-09-29 13:30:12;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.869;1.809;1;1;1
2022-09-29 13:52:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.859;1.799;0;1;1
2022-09-29 14:13:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.839;1.779;1;1;1
2022-09-29 14:34:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.839;1.779;1;0;0
2022-09-29 15:07:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-29 16:04:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.989;1.879;1.819;1;0;0
2022-09-29 16:12:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.879;1.819;1;0;0
2022-09-29 16:30:11;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.859;1.799;0;1;1
2022-09-29 17:05:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.879;1.819;1;1;1
2022-09-29 17:30:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.879;1.819;1;0;0
2022-09-29 18:14:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.869;1.809;0;1;1
2022-09-29 18:31:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.859;1.799;1;1;1
2022-09-29 18:37:11;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.839;1.779;0;1;1
2022-09-29 19:01:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.869;1.809;1;1;1
2022-09-29 20:11:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.849;1.789;1;1;1
2022-09-29 20:36:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.829;1.769;1;1;1
2022-09-30 05:02:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.139;2.079;2.019;1;1;1
2022-09-30 07:43:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.849;1.789;1;1;1
2022-09-30 09:12:13;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.899;1.839;1;1;1
2022-09-30 09:45:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;0;1;1
2022-09-30 10:32:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.859;1.799;0;1;1
2022-09-30 10:40:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.839;1.779;0;1;1
2022-09-30 11:17:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.839;1.779;1;0;0
2022-09-30 12:06:18;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.029;1.889;1.829;1;1;1
2022-09-30 12:30:11;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.009;1.889;1.829;1;0;0
2022-09-30 13:31:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;1;1
2022-09-30 14:08:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.859;1.799;0;1;1
2022-09-30 14:16:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.849;1.789;1;1;1
2022-09-30 14:34:06;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.839;1.779;0;1;1
2022-09-30 15:05:10;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;2.019;1.879;1.819;1;1;1
2022-09-30 15:42:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.999;1.879;1.819;1;0;0
2022-09-30 16:32:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.859;1.799;1;1;1
2022-09-30 17:06:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.879;1.819;1;1;1
2022-09-30 17:19:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.979;1.859;1.799;0;1;1
2022-09-30 17:42:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.959;1.859;1.799;1;0;0
2022-09-30 18:12:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.859;1.799;1;0;0
2022-09-30 18:31:08;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.939;1.839;1.779;0;1;1
2022-09-30 19:06:05;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.869;1.809;1;1;1
2022-09-30 19:12:07;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.849;1.789;0;1;1
2022-09-30 19:29:09;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.969;1.839;1.779;0;1;1
2022-09-30 20:39:11;018e8f3e-ae2f-40bc-89c1-bc3fe20eb462;1.949;1.809;1.749;1;1;1
